,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate,injury_rate
156609,MAR,Africa,Morocco,2021-06-04,520769.0,346.0,330.143,9169.0,4.0,4.857,13902.753,9.237,8.814,244.781,0.107,0.13,1.1,,,,,,,,,6030140.0,9891.0,162.64,0.267,8331.0,0.225,0.0396,25.2,people tested,,,,,,186541.0,,,,,4980.0,95537.0,0.255,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017606654773997685,0.01390275331480804
156610,MAR,Africa,Morocco,2021-06-05,521195.0,426.0,332.429,9173.0,4.0,5.0,13914.126,11.373,8.875,244.888,0.107,0.133,1.1,,,,,,,,,6040467.0,10327.0,162.919,0.279,8375.0,0.226,0.0397,25.2,people tested,15007487.0,9108843.0,5898644.0,,,170000.0,40.06,24.32,15.75,,4538.0,86081.0,0.23,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01759993860263433,0.01391412605956072
156611,MAR,Africa,Morocco,2021-06-06,521426.0,231.0,331.143,9178.0,5.0,5.0,13920.293,6.167,8.84,245.021,0.133,0.133,1.09,,,,,,,,,6047147.0,6680.0,163.099,0.18,8322.0,0.224,0.0398,25.1,people tested,,,,,,173342.0,,,,,4628.0,81704.0,0.218,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017601730638671643,0.013920292970447735
156612,MAR,Africa,Morocco,2021-06-07,521530.0,104.0,330.571,9181.0,3.0,4.857,13923.069,2.776,8.825,245.101,0.08,0.13,1.09,,,,,,,,,6050938.0,3791.0,163.201,0.102,8231.0,0.222,0.0402,24.9,people tested,15380193.0,9216223.0,6163970.0,,,176685.0,41.06,24.6,16.46,,4717.0,77327.0,0.206,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01760397292581443,0.01392306941517609
156613,MAR,Africa,Morocco,2021-06-08,522003.0,473.0,341.857,9187.0,6.0,4.714,13935.697,12.627,9.126,245.262,0.16,0.126,1.09,,,,,,,,,6060835.0,9897.0,163.468,0.267,8402.0,0.227,0.0407,24.6,people tested,15798674.0,9341497.0,6457177.0,,418481.0,197814.0,42.18,24.94,17.24,,5281.0,81216.0,0.217,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01759951571159553,0.013935696899373315
156614,MAR,Africa,Morocco,2021-06-09,522389.0,386.0,337.286,9190.0,3.0,4.286,13946.002,10.305,9.004,245.342,0.08,0.114,1.08,,,,,,,,,6070731.0,9896.0,163.735,0.267,8465.0,0.228,0.0398,25.1,people tested,16042670.0,9354932.0,6687738.0,,243996.0,204032.0,42.83,24.97,17.85,,5447.0,69349.0,0.185,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017592254048228426,0.013946001780768933
156615,MAR,Africa,Morocco,2021-06-10,522765.0,376.0,334.571,9192.0,2.0,3.857,13956.04,10.038,8.932,245.395,0.053,0.103,1.08,,,,,,,,,6079920.0,9189.0,163.983,0.248,8524.0,0.23,0.0393,25.5,people tested,16237673.0,9359017.0,6878656.0,,195003.0,189216.0,43.35,24.99,18.36,,5051.0,40922.0,0.109,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017583426587472382,0.01395603969632529
156616,MAR,Africa,Morocco,2021-06-11,523165.0,400.0,342.286,9202.0,10.0,4.714,13966.718,10.679,9.138,245.662,0.267,0.126,1.09,,,,,,,,,,,,,8459.0,0.228,0.0405,24.7,people tested,16409704.0,9362000.0,7047704.0,,172031.0,207054.0,43.81,24.99,18.81,,5528.0,38757.0,0.103,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017589097129968558,0.013966718329895881
156617,MAR,Africa,Morocco,2021-06-12,523620.0,455.0,346.429,9207.0,5.0,4.857,13978.865,12.147,9.248,245.795,0.133,0.13,1.1,,,,,,,,,6098784.0,,164.492,,8331.0,0.225,0.0416,24.0,people tested,16457911.0,9363220.0,7094691.0,,48207.0,207203.0,43.94,25.0,18.94,,5532.0,36340.0,0.097,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017583361980061878,0.013978865275582428
156618,MAR,Africa,Morocco,2021-06-13,523890.0,270.0,352.0,9211.0,4.0,4.714,13986.073,7.208,9.397,245.902,0.107,0.126,1.1,,,,,,,,,6105784.0,7000.0,164.68,0.189,8377.0,0.226,0.042,23.8,people tested,,,,,,197145.0,,,,,5263.0,28835.0,0.077,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01758193513905591,0.013986073353242577
156619,MAR,Africa,Morocco,2021-06-14,523999.0,109.0,352.714,9213.0,2.0,4.571,13988.983,2.91,9.416,245.956,0.053,0.122,1.11,,,,,,,,,6110273.0,4489.0,164.801,0.121,8476.0,0.229,0.0416,24.0,people tested,16689797.0,9365541.0,7324256.0,,,187086.0,44.56,25.0,19.55,,4995.0,21331.0,0.057,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01758209462231798,0.013988983280890564
156620,MAR,Africa,Morocco,2021-06-15,524475.0,476.0,353.143,9217.0,4.0,4.286,14001.691,12.708,9.428,246.062,0.107,0.114,1.11,,,,,,,,,6122371.0,12098.0,165.128,0.326,8791.0,0.237,0.0402,24.9,people tested,16888377.0,9368046.0,7520331.0,,198580.0,155672.0,45.09,25.01,20.08,,4156.0,3793.0,0.01,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017573764240430906,0.014001690854839568
156621,MAR,Africa,Morocco,2021-06-16,524975.0,500.0,369.429,9221.0,4.0,4.429,14015.039,13.348,9.862,246.169,0.107,0.118,1.11,,,,,,,,,6137017.0,14646.0,165.523,0.395,9469.0,0.255,0.039,25.6,people tested,17053367.0,9369489.0,7683878.0,,164990.0,144385.0,45.53,25.01,20.51,,3855.0,2080.0,0.006,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017564645935520738,0.014015039146802806
156622,MAR,Africa,Morocco,2021-06-17,525443.0,468.0,382.571,9225.0,4.0,4.714,14027.533,12.494,10.213,246.276,0.107,0.126,1.11,,,,,,,,,6150869.0,13852.0,165.896,0.374,10136.0,0.273,0.0377,26.5,people tested,17261906.0,9372198.0,7889708.0,,208539.0,146319.0,46.08,25.02,21.06,,3906.0,1883.0,0.005,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017556614133217113,0.014027533148080399
156623,MAR,Africa,Morocco,2021-06-18,525924.0,481.0,394.143,9233.0,8.0,4.429,14040.374,12.841,10.522,246.49,0.214,0.118,1.11,,,,,,,,,6164912.0,14043.0,166.275,0.379,10794.0,0.291,0.0365,27.4,people tested,17431869.0,9374710.0,8057159.0,,169963.0,146024.0,46.54,25.03,21.51,,3898.0,1816.0,0.005,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017555768514081884,0.014040374204949035
156624,MAR,Africa,Morocco,2021-06-19,526363.0,439.0,391.857,9237.0,4.0,4.286,14052.094,11.72,10.461,246.596,0.107,0.114,1.1,,,,,,,,,6178092.0,13180.0,166.631,0.355,11330.0,0.306,0.0346,28.9,people tested,17494081.0,9375240.0,8118841.0,,62212.0,148024.0,46.7,25.03,21.67,,3952.0,1717.0,0.005,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01754872587928863,0.014052094005292759
156625,MAR,Africa,Morocco,2021-06-20,526651.0,288.0,394.429,9238.0,1.0,3.857,14059.783,7.689,10.53,246.623,0.027,0.103,1.1,,,,,,,,,6187109.0,9017.0,166.874,0.243,11618.0,0.313,0.0339,29.5,people tested,,,,,,170852.0,,,,,4561.0,17203.0,0.046,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017541028119190887,0.014059782621463584
156626,MAR,Africa,Morocco,2021-06-21,526737.0,86.0,391.143,9244.0,6.0,4.429,14062.079,2.296,10.442,246.783,0.16,0.118,1.1,,,,,,,,,6192757.0,5648.0,167.026,0.152,11783.0,0.318,0.0332,30.1,people tested,18045561.0,9594360.0,8451201.0,,,193681.0,48.18,25.61,22.56,,5171.0,32688.0,0.087,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017549555091060626,0.01406207852768126
156627,MAR,Africa,Morocco,2021-06-22,527174.0,437.0,385.571,9247.0,3.0,4.286,14073.745,11.666,10.293,246.863,0.08,0.114,1.11,,,,,,,,,6205301.0,12544.0,167.364,0.338,11847.0,0.32,0.0325,30.7,people tested,,,,,,180041.0,,,,,4806.0,38819.0,0.104,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017540698137616804,0.014073744934857132
156628,MAR,Africa,Morocco,2021-06-23,527696.0,522.0,388.714,9254.0,7.0,4.714,14087.681,13.936,10.377,247.05,0.187,0.126,1.14,,,,,,,,,6217788.0,12487.0,167.701,0.337,11539.0,0.311,0.0337,29.7,people tested,18251766.0,9685199.0,8566567.0,,,171200.0,48.73,25.86,22.87,,4570.0,45101.0,0.12,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01753661198872078,0.014087680551666754
156629,MAR,Africa,Morocco,2021-06-24,528180.0,484.0,391.0,9265.0,11.0,5.714,14100.602,12.921,10.438,247.344,0.294,0.153,1.17,,,,,,,,,6230211.0,12423.0,168.036,0.335,11335.0,0.306,0.0345,29.0,people tested,18432231.0,9756702.0,8675529.0,,180465.0,167189.0,49.21,26.05,23.16,,4463.0,54929.0,0.147,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017541368472869096,0.014100601698287168
156630,MAR,Africa,Morocco,2021-06-25,528731.0,551.0,401.0,9268.0,3.0,5.0,14115.312,14.71,10.705,247.424,0.08,0.133,1.21,,,,,,,,,6243260.0,13049.0,168.388,0.352,11193.0,0.302,0.0358,27.9,people tested,18605356.0,9810963.0,8794393.0,,173125.0,167641.0,49.67,26.19,23.48,,4475.0,62322.0,0.166,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017528762262851997,0.014115311516030658
156631,MAR,Africa,Morocco,2021-06-26,529224.0,493.0,408.714,9273.0,5.0,5.143,14128.473,13.161,10.911,247.557,0.133,0.137,1.23,,,,,,,,,6256531.0,13271.0,168.746,0.358,11206.0,0.302,0.0365,27.4,people tested,18645063.0,9822096.0,8822967.0,,39707.0,164426.0,49.78,26.22,23.55,,4390.0,63837.0,0.17,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017521881093827945,0.014128472931906411
156632,MAR,Africa,Morocco,2021-06-27,529676.0,452.0,432.143,9277.0,4.0,5.571,14140.54,12.067,11.537,247.664,0.107,0.149,1.27,,,,,,,,,6268126.0,11595.0,169.059,0.313,11574.0,0.312,0.0373,26.8,people tested,,,,,,140595.0,,,,,3753.0,54384.0,0.145,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01751448055037419,0.01414053978784118
156633,MAR,Africa,Morocco,2021-06-28,529895.0,219.0,451.143,9283.0,6.0,5.571,14146.386,5.847,12.044,247.824,0.16,0.149,1.3,,,,,,,,,6273223.0,5097.0,169.196,0.137,11495.0,0.31,0.0392,25.5,people tested,18862912.0,9908882.0,8954030.0,,,116764.0,50.36,26.45,23.9,,3117.0,44932.0,0.12,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01751856499872616,0.014146386339721078
156634,MAR,Africa,Morocco,2021-06-29,530585.0,690.0,487.286,9292.0,9.0,6.429,14164.807,18.421,13.009,248.065,0.24,0.172,1.33,,,,,,,,,6288012.0,14789.0,169.595,0.399,11816.0,0.319,0.0412,24.2,people tested,,,,,,119671.0,,,,,3195.0,44500.0,0.119,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017512745365963985,0.014164806982630349
156635,MAR,Africa,Morocco,2021-06-30,531361.0,776.0,523.571,9296.0,4.0,6.0,14185.524,20.717,13.978,248.171,0.107,0.16,1.36,,,,,,,,,6304409.0,16397.0,170.037,0.442,12374.0,0.334,0.0423,23.6,people tested,19109805.0,9993673.0,9116132.0,,,122577.0,51.02,26.68,24.34,,3272.0,44068.0,0.118,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017494697578482425,0.014185523531757295
156636,MAR,Africa,Morocco,2021-07-01,532150.0,789.0,567.143,9298.0,2.0,4.714,14206.587,21.064,15.141,248.225,0.053,0.126,1.39,,,,,,,,,6322530.0,18121.0,170.526,0.489,13188.0,0.356,0.043,23.3,people tested,19169576.0,10028791.0,9140785.0,,59771.0,105335.0,51.18,26.77,24.4,,2812.0,38870.0,0.104,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01747251714742084,0.014206587136475286
156637,MAR,Africa,Morocco,2021-07-02,532994.0,844.0,609.0,9307.0,9.0,5.571,14229.119,22.532,16.258,248.465,0.24,0.149,1.41,,,,,,,,,6340705.0,18175.0,171.016,0.49,13921.0,0.375,0.0437,22.9,people tested,19219432.0,10059937.0,9159495.0,,49856.0,87725.0,51.31,26.86,24.45,,2342.0,35568.0,0.095,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017461735028912146,0.014229119053309234
156638,MAR,Africa,Morocco,2021-07-03,533945.0,951.0,674.429,9315.0,8.0,6.0,14254.508,25.388,18.005,248.679,0.214,0.16,1.42,,,,,,,,,6361081.0,20376.0,171.566,0.55,14936.0,0.403,0.0452,22.1,people tested,19226243.0,10064283.0,9161960.0,,6811.0,83026.0,51.33,26.87,24.46,,2217.0,34598.0,0.092,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01744561705793668,0.014254507504623315
156639,MAR,Africa,Morocco,2021-07-04,534550.0,605.0,696.286,9319.0,4.0,6.0,14270.659,16.151,18.588,248.785,0.107,0.16,1.43,,,,,,,,,6373617.0,12536.0,171.904,0.338,15070.0,0.406,0.0462,21.6,people tested,19230033.0,10067573.0,9162460.0,,3790.0,68006.0,51.34,26.88,24.46,,1816.0,28869.0,0.077,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01743335515854457,0.014270658937898834
156640,MAR,Africa,Morocco,2021-07-05,534797.0,247.0,700.286,9329.0,10.0,6.571,14277.253,6.594,18.695,249.052,0.267,0.175,1.44,,,,,,,,,6380279.0,6662.0,172.084,0.18,15294.0,0.412,0.0458,21.8,people tested,19300988.0,10119393.0,9181595.0,,70955.0,62582.0,51.53,27.02,24.51,,1671.0,30073.0,0.08,66.67,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017444002116691008,0.014277252994128674
156641,MAR,Africa,Morocco,2021-07-06,535974.0,1177.0,769.857,9336.0,7.0,6.286,14308.675,31.422,20.553,249.239,0.187,0.168,1.48,,,,,,,,,6399748.0,19469.0,172.609,0.525,15962.0,0.431,0.0482,20.7,people tested,19355349.0,10160373.0,9194976.0,,54361.0,52713.0,51.67,27.12,24.55,,1407.0,29871.0,0.08,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017418755387388195,0.014308674873410138
156642,MAR,Africa,Morocco,2021-07-07,537253.0,1279.0,841.714,9341.0,5.0,6.429,14342.82,34.145,22.471,249.373,0.133,0.172,1.5,,,,,,,,,6420704.0,20956.0,173.174,0.565,16614.0,0.448,0.0507,19.7,people tested,19471423.0,10266670.0,9204753.0,,116074.0,51660.0,51.98,27.41,24.57,,1379.0,39000.0,0.104,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017386594397797685,0.014342819804252104
156643,MAR,Africa,Morocco,2021-07-08,538589.0,1336.0,919.857,9346.0,5.0,6.857,14378.486,35.667,24.557,249.506,0.133,0.183,1.52,,,,,,,,,6439126.0,18422.0,173.671,0.497,16657.0,0.449,0.0552,18.1,people tested,19531342.0,10317807.0,9213535.0,,59919.0,51681.0,52.14,27.55,24.6,,1380.0,41288.0,0.11,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01735274949915427,0.014378486440377878
156644,MAR,Africa,Morocco,2021-07-09,539839.0,1250.0,977.857,9351.0,5.0,6.286,14411.857,33.371,26.105,249.64,0.133,0.168,1.52,,,,,,,,,6460342.0,21216.0,174.243,0.572,17091.0,0.461,0.0572,17.5,people tested,19570153.0,10349861.0,9220292.0,,38811.0,50103.0,52.25,27.63,24.62,,1338.0,41418.0,0.111,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01732183113854316,0.014411857170285976
156645,MAR,Africa,Morocco,2021-07-10,541405.0,1566.0,1065.714,9360.0,9.0,6.429,14453.664,41.807,28.451,249.88,0.24,0.172,1.53,,,,,,,,,6483281.0,22939.0,174.862,0.619,17457.0,0.471,0.061,16.4,people tested,19578370.0,10356845.0,9221525.0,,8217.0,50304.0,52.27,27.65,24.62,,1343.0,41795.0,0.112,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017288351603697787,0.014453664020714841
156646,MAR,Africa,Morocco,2021-07-11,542462.0,1057.0,1130.286,9369.0,9.0,7.143,14481.882,28.218,30.175,250.12,0.24,0.191,1.54,,,,,,,,,6496742.0,13461.0,175.225,0.363,17589.0,0.474,0.0643,15.6,people tested,19579875.0,10358218.0,9221657.0,,1505.0,49977.0,52.27,27.65,24.62,,1334.0,41521.0,0.111,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01727125586677039,0.014481882309925127
156647,MAR,Africa,Morocco,2021-07-12,543119.0,657.0,1188.857,9384.0,15.0,7.857,14499.422,17.54,31.738,250.521,0.4,0.21,1.56,,,,,,,,,6502515.0,5773.0,175.381,0.156,17462.0,0.471,0.0681,14.7,people tested,19862881.0,10552219.0,9310662.0,,283006.0,80270.0,53.03,28.17,24.86,,2143.0,61832.0,0.165,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017277981436849013,0.014499421965564824
156648,MAR,Africa,Morocco,2021-07-13,545016.0,1897.0,1291.714,9395.0,11.0,8.429,14550.065,50.643,34.484,250.814,0.294,0.225,1.59,,,,,,,,,6523909.0,21394.0,175.958,0.577,17737.0,0.478,0.0728,13.7,people tested,20122946.0,10713551.0,9409395.0,,260065.0,109657.0,53.72,28.6,25.12,,2927.0,79025.0,0.211,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01723802603960251,0.014550065385273352
156649,MAR,Africa,Morocco,2021-07-14,547273.0,2257.0,1431.429,9404.0,9.0,9.0,14610.32,60.254,38.214,251.055,0.24,0.24,1.61,,,,,,,,,6547425.0,23516.0,176.592,0.634,18103.0,0.488,0.0791,12.6,people tested,20343869.0,10854278.0,9489591.0,,220923.0,124635.0,54.31,28.98,25.33,,3327.0,83944.0,0.224,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017183380141172686,0.014610319575195414
156650,MAR,Africa,Morocco,2021-07-15,549844.0,2571.0,1607.857,9418.0,14.0,10.286,14678.956,68.637,42.924,251.428,0.374,0.275,1.64,,,,,,,,,6570960.0,23535.0,177.227,0.635,18833.0,0.508,0.0854,11.7,people tested,20794848.0,11185961.0,9608887.0,,450979.0,180501.0,55.52,29.86,25.65,,4819.0,124022.0,0.331,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017128494627567093,0.014678956492470389
156651,MAR,Africa,Morocco,2021-07-16,552635.0,2791.0,1828.0,9427.0,9.0,10.857,14753.467,74.51,48.801,251.669,0.24,0.29,1.63,,,,,,,,,6595997.0,25037.0,177.902,0.675,19379.0,0.523,0.0943,10.6,people tested,,,,,,177722.0,,,,,4745.0,121434.0,0.324,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.017058275353533527,0.014753466658209188
156652,MAR,Africa,Morocco,2021-07-17,555488.0,2853.0,2011.857,9434.0,7.0,10.571,14829.632,76.165,53.71,251.856,0.187,0.282,1.59,,,,,,,,,6619410.0,23413.0,178.533,0.631,19447.0,0.525,0.1035,9.7,people tested,20833568.0,11213841.0,9619727.0,,,179314.0,55.62,29.94,25.68,,4787.0,122428.0,0.327,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01698326516504407,0.014829632012151431
156653,MAR,Africa,Morocco,2021-07-18,557632.0,2144.0,2167.143,9450.0,16.0,11.571,14886.869,57.237,57.855,252.283,0.427,0.309,1.56,,,,,,,,,6637542.0,18132.0,179.022,0.489,20114.0,0.542,0.1077,9.3,people tested,20840340.0,11219675.0,9620665.0,,6772.0,180066.0,55.64,29.95,25.68,,4807.0,123065.0,0.329,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016946660162974865,0.0148868694880898
156654,MAR,Africa,Morocco,2021-07-19,558785.0,1153.0,2238.0,9466.0,16.0,11.714,14917.651,30.781,59.747,252.71,0.427,0.313,1.54,,,,,,,,,,,,,21128.0,0.57,0.1059,9.4,people tested,21292611.0,11555970.0,9736641.0,,452271.0,204247.0,56.84,30.85,25.99,,5453.0,143393.0,0.383,64.81,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016940325885626852,0.01491765064935703
156655,MAR,Africa,Morocco,2021-07-20,562416.0,3631.0,2485.714,9486.0,20.0,13.0,15014.586,96.935,66.36,253.244,0.534,0.347,1.53,,,,,,,,,6663284.0,,179.717,,19911.0,0.537,0.1248,8.0,people tested,,,,,,176336.0,,,,,4708.0,127182.0,0.34,64.81,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016866518733464196,0.01501458594559407
156656,MAR,Africa,Morocco,2021-07-21,566356.0,3940.0,2726.143,9498.0,12.0,13.429,15119.77,105.185,72.779,253.564,0.32,0.358,1.5,,,,,,,,,6689172.0,25888.0,180.415,0.698,20250.0,0.546,0.1346,7.4,people tested,,,,,,154017.0,,,,,4112.0,113914.0,0.304,64.81,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016770370579635423,0.015119770486264394
156657,MAR,Africa,Morocco,2021-07-22,567758.0,1402.0,2559.143,9517.0,19.0,14.143,15157.199,37.429,68.32,254.071,0.507,0.378,1.47,,,,,,,,,6704506.0,15334.0,180.829,0.414,19078.0,0.515,0.1341,7.5,people tested,21486676.0,11699533.0,9787143.0,,,98833.0,57.36,31.23,26.13,,2639.0,73367.0,0.196,64.81,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.01676242342688258,0.015157199096929317
156658,MAR,Africa,Morocco,2021-07-23,569668.0,1910.0,2433.286,9536.0,19.0,15.571,15208.19,50.99,64.96,254.579,0.507,0.416,1.53,,,,,,,,,6715818.0,11312.0,181.134,0.305,17117.0,0.462,0.1422,7.0,people tested,,,,,,98621.0,,,,,2633.0,73422.0,0.196,64.81,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016739574629433283,0.01520818957222889
156659,MAR,Africa,Morocco,2021-07-24,575162.0,5494.0,2810.571,9559.0,23.0,17.857,15354.861,146.671,75.033,255.193,0.614,0.477,1.64,,,,,,,,,6743750.0,27932.0,181.887,0.753,17763.0,0.479,0.1582,6.3,people tested,21522436.0,11728171.0,9794265.0,,,98410.0,57.46,31.31,26.15,,2627.0,73476.0,0.196,59.26,80.08,29.6,6.769,4.209,7485.013,1.0,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976.0,,,,,0.016619665416004535,0.01535486060432096
